startcode,startname,endcode,endname,distance,route,sitenum,price
1,滠口新城,24,舵落口,25.35,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24,23,7
1,滠口新城,25,竹叶海,26.157,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25,24,7
1,滠口新城,26,额头湾,27.101,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26,25,7
1,滠口新城,27,五环大道,28.756,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27,26,7
1,滠口新城,28,东吴大道,30.408,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28,27,7
1,滠口新城,29,码头潭公园,31.445,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29,28,7
1,滠口新城,30,三店,33.416,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30,29,8
1,滠口新城,31,径河,34.526,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30a31,30,8
1,滠口新城,32,佛祖岭,41.716,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33b32,31,9
1,滠口新城,33,藏龙东街,40.695,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33,30,9
1,滠口新城,34,秀湖,38.696,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34,29,8
1,滠口新城,35,金融港北,37.093,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35,28,8
1,滠口新城,36,黄龙山路,35.055,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36,27,8
1,滠口新城,37,光谷火车站,33.996,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37,26,8
1,滠口新城,38,佳园路,32.509,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38,25,8
1,滠口新城,39,光谷大道,31.141,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39,24,7
1,滠口新城,40,华中科技大学,30.324,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40,23,7
1,滠口新城,41,珞雄路,29.315,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41,22,7
1,滠口新城,42,光谷广场,28.521,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42,21,7
1,滠口新城,43,杨家湾,27.204,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43,20,7
1,滠口新城,44,虎泉,25.762,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44,19,7
1,滠口新城,45,广埠屯,24.149,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45,18,7
1,滠口新城,46,街道口,23.198,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46,17,6
1,滠口新城,47,宝通寺,21.96,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47,16,6
1,滠口新城,48,中南路,20.542,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48,15,6
1,滠口新城,49,洪山广场,19.576,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49,14,6
1,滠口新城,50,小龟山,18.408,1a2a3a4a5a6a7a8a9g160f159f158f51b50,13,6
1,滠口新城,51,螃蟹岬,17.478,1a2a3a4a5a6a7a8a9g160f159f158f51,12,5
1,滠口新城,52,积玉桥,16.195,1a2a3a4a5a6a7a8a9a10a11e53b52,12,5
1,滠口新城,53,江汉路,12.903,1a2a3a4a5a6a7a8a9a10a11e53,11,5
1,滠口新城,54,中山公园,13.976,1a2a3a4a5a6a7a8a9a10a11a12b54,12,5
1,滠口新城,55,青年路,14.922,1a2a3a4a5a6a7a8a9a10a11a12b54b55,13,5
1,滠口新城,56,王家墩东,14.808,1a2a3a4a5a6a7a8a9a10f76f161f56,12,5
1,滠口新城,57,范湖,14.794,1a2a3a4a5a6a7a8a9a10f76c77c57,12,5
1,滠口新城,58,汉口火车站,16.01,1a2a3a4a5a6a7a8a9a10f76c77c57b58,13,5
1,滠口新城,59,长港路,17.417,1a2a3a4a5a6a7a8a9a10f76c77c57b58b59,14,5
1,滠口新城,60,常青花园,18.594,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60,15,6
1,滠口新城,61,金银潭,19.686,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60b61,16,6
1,滠口新城,62,常青城,19.996,1a2a3a4a5a6a7a8a9g74g167g168g169g63b62,14,6
1,滠口新城,63,宏图大道,17.11,1a2a3a4a5a6a7a8a9g74g167g168g169g63,13,5
1,滠口新城,64,盘龙城,21.056,1a2a3a4a5a6a7a8a9g74g167g168g169g63b64,14,6
1,滠口新城,65,巨龙大道,22.699,1a2a3a4a5a6a7a8a9g74g167g168g169g63b64b65,15,6
1,滠口新城,66,宋家岗,24.738,1a2a3a4a5a6a7a8a9g74g167g168g169g63b64b65b66,16,7
1,滠口新城,67,航空总部,26.165,1a2a3a4a5a6a7a8a9g74g167g168g169g63b64b65b66b67,17,7
1,滠口新城,68,天河机场,32.169,1a2a3a4a5a6a7a8a9g74g167g168g169g63b64b65b66b67b68,18,8
1,滠口新城,69,市民之家,16.346,1a2a3a4a5a6a7a8a9g74c73c72c71c70c69,14,5
1,滠口新城,70,后湖大道,14.679,1a2a3a4a5a6a7a8a9g74c73c72c71c70,13,5
1,滠口新城,71,兴业路,13.498,1a2a3a4a5a6a7a8a9g74c73c72c71,12,5
1,滠口新城,72,二七小路,12.245,1a2a3a4a5a6a7a8a9g74c73c72,11,5
1,滠口新城,73,罗家庄,11.486,1a2a3a4a5a6a7a8a9g74c73,10,4
1,滠口新城,74,赵家条,10.604,1a2a3a4a5a6a7a8a9g74,9,4
1,滠口新城,75,惠济二路,11.5,1a2a3a4a5a6a7a8a9g74c75,10,4
1,滠口新城,76,香港路,12.186,1a2a3a4a5a6a7a8a9a10f76,10,5
1,滠口新城,77,菱角湖路,13.118,1a2a3a4a5a6a7a8a9a10f76c77,11,5
1,滠口新城,78,云飞路,15.679,1a2a3a4a5a6a7a8a9a10f76c77c57c78,13,5
1,滠口新城,79,武汉商务区,16.29,1a2a3a4a5a6a7a8a9a10f76f161f56f79,13,5
1,滠口新城,80,双墩,18.115,1a2a3a4a5a6a7a8a9a10f76f161f56f79c80,14,6
1,滠口新城,81,王家湾,21.485,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81,18,6
1,滠口新城,82,龙阳村,22.592,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82,19,6
1,滠口新城,83,陶家岭,23.498,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83,20,6
1,滠口新城,84,四新大道,24.857,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84,21,7
1,滠口新城,85,汉阳客运站,25.785,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85,22,7
1,滠口新城,86,三角湖,27.348,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85c86,23,7
1,滠口新城,87,体育中心,28.802,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85c86c87,24,7
1,滠口新城,88,东风公司,29.644,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85c86c87c88,25,7
1,滠口新城,89,沌阳大道,31.093,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85c86c87c88c89,26,7
1,滠口新城,90,武汉火车站,23.925,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95d94d93d92d91d90,19,6
1,滠口新城,91,杨春湖,23.115,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95d94d93d92d91,18,6
1,滠口新城,92,工业四路,21.942,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95d94d93d92,17,6
1,滠口新城,93,仁和路,20.308,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95d94d93,16,6
1,滠口新城,94,园林路,18.975,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95d94,15,6
1,滠口新城,95,罗家港,17.939,1a2a3a4a5a6a7a8a9g160g166g165g97d96d95,14,5
1,滠口新城,96,铁机路,16.768,1a2a3a4a5a6a7a8a9g160g166g165g97d96,13,5
1,滠口新城,97,岳家嘴,15.736,1a2a3a4a5a6a7a8a9g160g166g165g97,12,5
1,滠口新城,98,东亭,16.664,1a2a3a4a5a6a7a8a9g160g166g165g97d98,13,5
1,滠口新城,99,青鱼嘴,17.712,1a2a3a4a5a6a7a8a9g160g166g165g97d98d99,14,5
1,滠口新城,100,楚河汉街,18.938,1a2a3a4a5a6a7a8a9g160g166g165g97d98d99d100,15,6
1,滠口新城,101,梅苑小区,20.611,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102d101,15,6
1,滠口新城,102,武昌火车站,19.711,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102,14,6
1,滠口新城,103,首义路,20.608,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102d103,15,6
1,滠口新城,104,复兴路,21.326,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102d103d104,16,6
1,滠口新城,105,拦江路,19.117,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106d105,17,6
1,滠口新城,106,钟家村,18.283,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106,16,6
1,滠口新城,107,汉阳火车站,19.857,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106d107,17,6
1,滠口新城,108,五里墩,20.869,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106d107d108,18,6
1,滠口新城,109,七里庙,21.993,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106d107d108d109,19,6
1,滠口新城,110,十里铺,22.435,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d110,19,6
1,滠口新城,111,玉龙路,22.386,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111,19,6
1,滠口新城,112,永安堂,23.629,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112,20,6
1,滠口新城,113,孟家铺,25.108,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113,21,7
1,滠口新城,114,黄金口,27.87,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114,22,7
1,滠口新城,115,新天,30.62,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115,23,7
1,滠口新城,116,集贤,31.987,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116,24,7
1,滠口新城,117,知音,33.998,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117,25,8
1,滠口新城,118,新农,35.818,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118,26,8
1,滠口新城,119,凤凰路,37.271,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118d119,27,8
1,滠口新城,120,蔡甸广场,39.419,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118d119d120,28,8
1,滠口新城,121,临嶂大道,40.66,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118d119d120d121,29,9
1,滠口新城,122,新庙村,42.741,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118d119d120d121d122,30,9
1,滠口新城,123,柏林,44.158,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81d111d112d113d114d115d116d117d118d119d120d121d122d123,31,9
1,滠口新城,124,车城东路,30.941,1a2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18c81c82c83c84c85c86c87c88e124,26,7
1,滠口新城,125,江城大道,28.908,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130e129e128e127e126e125,23,7
1,滠口新城,126,老关村,26.103,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130e129e128e127e126,22,7
1,滠口新城,127,国博中心南,24.277,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130e129e128e127,21,7
1,滠口新城,128,国博中心北,23.521,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130e129e128,20,6
1,滠口新城,129,前进村,21.996,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130e129,19,6
1,滠口新城,130,建港,21.043,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131e130,18,6
1,滠口新城,131,马鹦路,19.565,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132e106e131,17,6
1,滠口新城,132,琴台,17.35,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133e132,15,5
1,滠口新城,133,武胜路,15.493,1a2a3a4a5a6a7a8a9a10a11e53e135e134e133,14,5
1,滠口新城,134,汉正街,14.731,1a2a3a4a5a6a7a8a9a10a11e53e135e134,13,5
1,滠口新城,135,六渡桥,13.754,1a2a3a4a5a6a7a8a9a10a11e53e135,12,5
1,滠口新城,136,苗栗路,12.154,1a2a3a4a5a6a7a8a9a10a11e136,11,5
1,滠口新城,137,三眼桥,13.21,1a2a3a4a5a6a7a8a9a10f76e137,11,5
1,滠口新城,138,唐家墩,14.163,1a2a3a4a5a6a7a8a9a10f76e137e138,12,5
1,滠口新城,139,石桥,15.64,1a2a3a4a5a6a7a8a9a10f76e137e138e139,13,5
1,滠口新城,140,杨汊湖,16.484,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140,14,5
1,滠口新城,141,轻工大学,19.555,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60e141,16,6
1,滠口新城,142,园博园北,20.757,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60e141e142,17,6
1,滠口新城,143,金银湖,22.505,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60e141e142e143,18,6
1,滠口新城,144,金银湖公园,24.896,1a2a3a4a5a6a7a8a9a10f76e137e138e139e140e60e141e142e143e144,19,7
1,滠口新城,145,青龙山地铁小镇,44.582,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150f149f148f147f146f145,26,9
1,滠口新城,146,纸坊大街,41.339,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150f149f148f147f146,25,9
1,滠口新城,147,北华街,39.978,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150f149f148f147,24,8
1,滠口新城,148,谭鑫培公园,38.368,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150f149f148,23,8
1,滠口新城,149,江夏客厅,36.368,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150f149,22,8
1,滠口新城,150,大花岭,33.861,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151f150,21,8
1,滠口新城,151,新路村,30.423,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152f151,20,7
1,滠口新城,152,野芷湖,28.032,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153f152,19,7
1,滠口新城,153,板桥,26.315,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154f153,18,7
1,滠口新城,154,湖工大,25.248,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155f154,17,7
1,滠口新城,155,建安街,22.954,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156f155,16,6
1,滠口新城,156,瑞安街,21.571,1a2a3a4a5a6a7a8a9g160f159f158f51f157f102f156,15,6
1,滠口新城,157,小东门,18.337,1a2a3a4a5a6a7a8a9g160f159f158f51f157,13,6
1,滠口新城,158,新河街,16.337,1a2a3a4a5a6a7a8a9g160f159f158,11,5
1,滠口新城,159,湖北大学,14.27,1a2a3a4a5a6a7a8a9g160f159,10,5
1,滠口新城,160,徐家棚,12.679,1a2a3a4a5a6a7a8a9g160,9,5
1,滠口新城,161,取水楼,13.644,1a2a3a4a5a6a7a8a9a10f76f161,11,5
1,滠口新城,162,常码头,17.876,1a2a3a4a5a6a7a8a9a10f76f161f56f79f162,14,5
1,滠口新城,163,园博园,19.761,1a2a3a4a5a6a7a8a9a10f76f161f56f79f162f163,15,6
1,滠口新城,164,梨园,16.609,1a2a3a4a5a6a7a8a9g160g166g165g97g164,13,5
1,滠口新城,165,汪家墩,14.418,1a2a3a4a5a6a7a8a9g160g166g165,11,5
1,滠口新城,166,徐东,13.671,1a2a3a4a5a6a7a8a9g160g166,10,5
1,滠口新城,167,竹叶山,11.998,1a2a3a4a5a6a7a8a9g74g167,10,4
1,滠口新城,168,中一路,13.572,1a2a3a4a5a6a7a8a9g74g167g168,11,5
1,滠口新城,169,塔子湖,15.22,1a2a3a4a5a6a7a8a9g74g167g168g169,12,5
1,滠口新城,170,金潭路,17.965,1a2a3a4a5a6a7a8a9g74g167g168g169g63g170,14,5
1,滠口新城,171,左岭,52.74,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172h171,38,10
1,滠口新城,172,未来三路,51.296,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173h172,37,10
1,滠口新城,173,未来一路,49.267,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174h173,36,9
1,滠口新城,174,长岭山,47.114,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175h174,35,9
1,滠口新城,175,光谷七路,44.312,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176h175,34,9
1,滠口新城,176,豹澥,43.245,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177h176,33,9
1,滠口新城,177,光谷六路,42.112,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178h177,32,9
1,滠口新城,178,光谷五路,41.186,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179h178,31,9
1,滠口新城,179,光谷四路,39.899,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180h179,30,8
1,滠口新城,180,光谷生物园,38.824,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181h180,29,8
1,滠口新城,181,光谷同济医院,37.404,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182h181,28,8
1,滠口新城,182,湖口,35.464,1a2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37h182,27,8
1,滠口新城,183,金台,49.254,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184i183,28,9
1,滠口新城,184,施岗,47.295,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185i184,27,9
1,滠口新城,185,阳逻开发区,44.063,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186i185,26,9
1,滠口新城,186,阳逻,42.603,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187i186,25,9
1,滠口新城,187,武生院,39.816,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188i187,24,8
1,滠口新城,188,军民村,38.798,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189i188,23,8
1,滠口新城,189,沙口,35.013,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190i189,22,8
1,滠口新城,190,武湖,30.385,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191i190,21,7
1,滠口新城,191,高车,28.155,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192i191,20,7
1,滠口新城,192,青龙,25.861,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193i192,19,7
1,滠口新城,193,谌家矶,22.697,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194i193,18,6
1,滠口新城,194,朱家河,21.816,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195i194,17,6
1,滠口新城,195,幸福湾,19.465,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196i195,16,6
1,滠口新城,196,新荣客运站,17.423,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197i196,15,5
1,滠口新城,197,百步亭花园路,15.664,1a2a3a4a5a6a7a8a9g74c73c72c71c70i197,14,5
2,藤子岗,0,汉口北,4.53,2a1a0,2,3
2,藤子岗,1,滠口新城,1.12,2a1,1,2
2,藤子岗,2,藤子岗,0,2,0,0
2,藤子岗,3,堤角,1.025,2a3,1,2
2,藤子岗,4,新荣,2.19,2a3a4,2,2
2,藤子岗,5,丹水池,3.627,2a3a4a5,3,2
2,藤子岗,6,徐洲新村,5.152,2a3a4a5a6,4,3
2,藤子岗,7,二七路,5.947,2a3a4a5a6a7,5,3
2,藤子岗,8,头道街,6.862,2a3a4a5a6a7a8,6,3
2,藤子岗,9,黄浦路,8.065,2a3a4a5a6a7a8a9,7,4
2,藤子岗,10,三阳路,9.22,2a3a4a5a6a7a8a9a10,8,4
2,藤子岗,11,大智路,10.23,2a3a4a5a6a7a8a9a10a11,9,4
2,藤子岗,12,循礼门,11.313,2a3a4a5a6a7a8a9a10a11a12,10,4
2,藤子岗,13,友谊路,12.299,2a3a4a5a6a7a8a9a10a11a12a13,11,5
2,藤子岗,14,利济北路,13.187,2a3a4a5a6a7a8a9a10a11a12a13a14,12,5
2,藤子岗,15,崇仁路,14.067,2a3a4a5a6a7a8a9a10a11a12a13a14a15,13,5
2,藤子岗,16,硚口路,15.209,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16,14,5
2,藤子岗,17,太平洋,16.254,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17,15,5
2,藤子岗,18,宗关,17.834,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18,16,5
2,藤子岗,19,汉西一路,18.755,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19,17,6
2,藤子岗,20,古田四路,19.575,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20,18,6
2,藤子岗,21,古田三路,20.37,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21,19,6
2,藤子岗,22,古田二路,21.277,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22,20,6
2,藤子岗,23,古田一路,22.795,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23,21,6
2,藤子岗,24,舵落口,24.23,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24,22,7
2,藤子岗,25,竹叶海,25.037,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25,23,7
2,藤子岗,26,额头湾,25.981,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26,24,7
2,藤子岗,27,五环大道,27.636,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27,25,7
2,藤子岗,28,东吴大道,29.288,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28,26,7
2,藤子岗,29,码头潭公园,30.325,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29,27,7
2,藤子岗,30,三店,32.296,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30,28,8
2,藤子岗,31,径河,33.406,2a3a4a5a6a7a8a9a10a11a12a13a14a15a16a17a18a19a20a21a22a23a24a25a26a27a28a29a30a31,29,8
2,藤子岗,32,佛祖岭,40.596,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33b32,30,9
2,藤子岗,33,藏龙东街,39.575,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34b33,29,8
2,藤子岗,34,秀湖,37.576,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35b34,28,8
2,藤子岗,35,金融港北,35.973,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36b35,27,8
2,藤子岗,36,黄龙山路,33.935,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37b36,26,8
2,藤子岗,37,光谷火车站,32.876,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38b37,25,8
2,藤子岗,38,佳园路,31.389,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39b38,24,7
2,藤子岗,39,光谷大道,30.021,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40b39,23,7
2,藤子岗,40,华中科技大学,29.204,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41b40,22,7
2,藤子岗,41,珞雄路,28.195,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42b41,21,7
2,藤子岗,42,光谷广场,27.401,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43b42,20,7
2,藤子岗,43,杨家湾,26.084,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44b43,19,7
2,藤子岗,44,虎泉,24.642,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45b44,18,7
2,藤子岗,45,广埠屯,23.029,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46b45,17,6
2,藤子岗,46,街道口,22.078,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47b46,16,6
2,藤子岗,47,宝通寺,20.84,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48b47,15,6
2,藤子岗,48,中南路,19.422,2a3a4a5a6a7a8a9g160f159f158f51b50b49b48,14,6
