distance,price,route,begin_id,end_id,time
20.241,6,3a18c81d111,4,112,40
21.484,6,3a18c81d112,4,113,43
22.963,6,3a18c81d113,4,114,45
25.725,7,3a18c81d114,4,115,47
28.475,7,3a18c81d115,4,116,49
29.842,7,3a18c81d116,4,117,51
31.853,7,3a18c81d117,4,118,53
33.673,8,3a18c81d118,4,119,56
35.126,8,3a18c81d119,4,120,58
37.274,8,3a18c81d120,4,121,60
38.515,8,3a18c81d121,4,122,62
40.596,9,3a18c81d122,4,123,65
42.013,9,3a18c81d123,4,124,67
28.796,7,3a18c88e124,4,125,56
26.763,7,3a11e125,4,126,49
23.958,6,3a11e126,4,127,47
22.132,6,3a11e127,4,128,45
21.376,6,3a11e128,4,129,43
19.851,6,3a11e129,4,130,40
18.898,6,3a11e130,4,131,38
17.42,5,3a11e131,4,132,36
15.205,5,3a11e132,4,133,32
13.348,5,3a11e133,4,134,30
12.586,5,3a11e134,4,135,27
11.609,4,3a11e135,4,136,25
10.009,4,3a11e136,4,137,22
11.065,4,3a10f76e137,4,138,22
12.018,5,3a10f76e138,4,139,25
13.495,5,3a10f76e139,4,140,27
14.339,5,3a10f76e140,4,141,30
17.41,5,3a10f76e141,4,142,34
18.612,6,3a10f76e142,4,143,36
20.36,6,3a10f76e143,4,144,38
22.751,6,3a10f76e144,4,145,40
42.437,9,3a9g160f145,4,146,56
39.194,8,3a9g160f146,4,147,53
37.833,8,3a9g160f147,4,148,51
36.223,8,3a9g160f148,4,149,49
34.223,8,3a9g160f149,4,150,47
31.716,7,3a9g160f150,4,151,45
28.278,7,3a9g160f151,4,152,43
25.887,7,3a9g160f152,4,153,40
24.17,7,3a9g160f153,4,154,38
23.103,6,3a9g160f154,4,155,36
20.809,6,3a9g160f155,4,156,34
19.426,6,3a9g160f156,4,157,32
16.192,5,3a9g160f157,4,158,27
14.192,5,3a9g160f158,4,159,22
12.125,5,3a9g160f159,4,160,20
10.534,4,3a9g160,4,161,18
11.499,4,3a10f161,4,162,22
15.731,5,3a10f162,4,163,30
17.616,5,3a10f163,4,164,32
14.464,5,3a9g164,4,165,27
12.273,5,3a9g165,4,166,22
11.526,4,3a9g166,4,167,20
9.853,4,3a9g167,4,168,20
11.427,4,3a9g168,4,169,22
13.075,5,3a9g169,4,170,25
15.82,5,3a9g170,4,171,30
50.595,10,3a9g160f51b37h171,4,172,82
49.151,9,3a9g160f51b37h172,4,173,79
47.122,9,3a9g160f51b37h173,4,174,77
44.969,9,3a9g160f51b37h174,4,175,74
42.167,9,3a9g160f51b37h175,4,176,72
41.1,9,3a9g160f51b37h176,4,177,72
39.967,8,3a9g160f51b37h177,4,178,70
39.041,8,3a9g160f51b37h178,4,179,67
37.754,8,3a9g160f51b37h179,4,180,65
36.679,8,3a9g160f51b37h180,4,181,62
35.259,8,3a9g160f51b37h181,4,182,60
33.319,8,3a9g160f51b37h182,4,183,58
47.109,9,3a9g74c70i183,4,184,60
45.15,9,3a9g74c70i184,4,185,58
41.918,9,3a9g74c70i185,4,186,56
40.458,9,3a9g74c70i186,4,187,53
37.671,8,3a9g74c70i187,4,188,51
36.653,8,3a9g74c70i188,4,189,49
32.868,8,3a9g74c70i189,4,190,47
28.24,7,3a9g74c70i190,4,191,45
26.01,7,3a9g74c70i191,4,192,43
23.716,6,3a9g74c70i192,4,193,40
20.552,6,3a9g74c70i193,4,194,38
19.671,6,3a9g74c70i194,4,195,36
17.32,5,3a9g74c70i195,4,196,34
15.278,5,3a9g74c70i196,4,197,32
13.519,5,3a9g74c70i197,4,198,30
6.72,3,4a0,5,1,11
3.31,2,4a1,5,2,8
2.19,2,4a2,5,3,6
1.165,2,4a3,5,4,4
0,0,4,5,5,0
1.437,2,4a5,5,6,4
2.962,2,4a6,5,7,6
3.757,2,4a7,5,8,8
4.672,3,4a8,5,9,11
5.875,3,4a9,5,10,13
7.03,3,4a10,5,11,16
8.04,4,4a11,5,12,18
9.123,4,4a12,5,13,20
10.109,4,4a13,5,14,22
10.997,4,4a14,5,15,25
11.877,4,4a15,5,16,27
13.019,5,4a16,5,17,30
14.064,5,4a17,5,18,32
15.644,5,4a18,5,19,34
16.565,5,4a19,5,20,36
17.385,5,4a20,5,21,38
18.18,6,4a21,5,22,40
19.087,6,4a22,5,23,43
20.605,6,4a23,5,24,45
22.04,6,4a24,5,25,47
22.847,6,4a25,5,26,49
23.791,6,4a26,5,27,51
25.446,7,4a27,5,28,53
27.098,7,4a28,5,29,56
28.135,7,4a29,5,30,58
30.106,7,4a30,5,31,60
31.216,7,4a31,5,32,62
38.406,8,4a9g160f51b32,5,33,65
37.385,8,4a9g160f51b33,5,34,62
35.386,8,4a9g160f51b34,5,35,60
33.783,8,4a9g160f51b35,5,36,58
31.745,7,4a9g160f51b36,5,37,56
30.686,7,4a9g160f51b37,5,38,53
29.199,7,4a9g160f51b38,5,39,51
27.831,7,4a9g160f51b39,5,40,49
27.014,7,4a9g160f51b40,5,41,47
26.005,7,4a9g160f51b41,5,42,45
25.211,7,4a9g160f51b42,5,43,43
23.894,6,4a9g160f51b43,5,44,40
22.452,6,4a9g160f51b44,5,45,38
20.839,6,4a9g160f51b45,5,46,36
19.888,6,4a9g160f51b46,5,47,34
18.65,6,4a9g160f51b47,5,48,32
17.232,5,4a9g160f51b48,5,49,30
16.266,5,4a9g160f51b49,5,50,27
15.098,5,4a9g160f51b50,5,51,25
14.168,5,4a9g160f51,5,52,22
12.885,5,4a11e53b52,5,53,22
9.593,4,4a11e53,5,54,20
10.666,4,4a12b54,5,55,22
11.612,4,4a12b55,5,56,25
11.498,4,4a10f56,5,57,22
11.484,4,4a10f76c57,5,58,22
12.7,5,4a10f76c57b58,5,59,25
14.107,5,4a10f76c57b59,5,60,27
15.284,5,4a10f76e60,5,61,30
16.376,5,4a10f76e60b61,5,62,32
16.686,5,4a9g63b62,5,63,27
13.8,5,4a9g63,5,64,25
17.746,5,4a9g63b64,5,65,27
19.389,6,4a9g63b65,5,66,30
21.428,6,4a9g63b66,5,67,32
22.855,6,4a9g63b67,5,68,34
28.859,7,4a9g63b68,5,69,36
13.036,5,4a9g74c69,5,70,27
11.369,4,4a9g74c70,5,71,25
10.188,4,4a9g74c71,5,72,22
8.935,4,4a9g74c72,5,73,20
8.176,4,4a9g74c73,5,74,18
7.294,3,4a9g74,5,75,16
8.19,4,4a9g74c75,5,76,18
8.876,4,4a10f76,5,77,18
9.808,4,4a10f76c77,5,78,20
12.369,5,4a10f76c78,5,79,25
12.98,5,4a10f79,5,80,25
14.805,5,4a10f79c80,5,81,27
18.175,6,4a18c81,5,82,36
19.282,6,4a18c82,5,83,38
20.188,6,4a18c83,5,84,40
21.547,6,4a18c84,5,85,43
22.475,6,4a18c85,5,86,45
24.038,7,4a18c86,5,87,47
25.492,7,4a18c87,5,88,49
26.334,7,4a18c88,5,89,51
27.783,7,4a18c89,5,90,53
20.615,6,4a9g97d90,5,91,38
19.805,6,4a9g97d91,5,92,36
18.632,6,4a9g97d92,5,93,34
16.998,5,4a9g97d93,5,94,32
15.665,5,4a9g97d94,5,95,30
14.629,5,4a9g97d95,5,96,27
13.458,5,4a9g97d96,5,97,25
12.426,5,4a9g97,5,98,22
13.354,5,4a9g97d98,5,99,25
14.402,5,4a9g97d99,5,100,27
15.628,5,4a9g97d100,5,101,30
17.301,5,4a9g160f102d101,5,102,30
16.401,5,4a9g160f102,5,103,27
17.298,5,4a9g160f102d103,5,104,30
18.016,6,4a9g160f102d104,5,105,32
15.807,5,4a11e106d105,5,106,34
14.973,5,4a11e106,5,107,32
16.547,5,4a11e106d107,5,108,34
17.559,5,4a11e106d108,5,109,36
18.683,6,4a11e106d109,5,110,38
19.125,6,4a18c81d110,5,111,38
19.076,6,4a18c81d111,5,112,38
20.319,6,4a18c81d112,5,113,40
21.798,6,4a18c81d113,5,114,43
24.56,7,4a18c81d114,5,115,45
27.31,7,4a18c81d115,5,116,47
28.677,7,4a18c81d116,5,117,49
30.688,7,4a18c81d117,5,118,51
32.508,8,4a18c81d118,5,119,53
33.961,8,4a18c81d119,5,120,56
36.109,8,4a18c81d120,5,121,58
37.35,8,4a18c81d121,5,122,60
39.431,8,4a18c81d122,5,123,62
40.848,9,4a18c81d123,5,124,65
27.631,7,4a18c88e124,5,125,53
25.598,7,4a11e125,5,126,47
22.793,6,4a11e126,5,127,45
20.967,6,4a11e127,5,128,43
20.211,6,4a11e128,5,129,40
18.686,6,4a11e129,5,130,38
17.733,5,4a11e130,5,131,36
16.255,5,4a11e131,5,132,34
14.04,5,4a11e132,5,133,30
12.183,5,4a11e133,5,134,27
11.421,4,4a11e134,5,135,25
10.444,4,4a11e135,5,136,22
8.844,4,4a11e136,5,137,20
9.9,4,4a10f76e137,5,138,20
10.853,4,4a10f76e138,5,139,22
12.33,5,4a10f76e139,5,140,25
13.174,5,4a10f76e140,5,141,27
16.245,5,4a10f76e141,5,142,32
17.447,5,4a10f76e142,5,143,34
19.195,6,4a10f76e143,5,144,36
21.586,6,4a10f76e144,5,145,38
41.272,9,4a9g160f145,5,146,53
38.029,8,4a9g160f146,5,147,51
36.668,8,4a9g160f147,5,148,49
35.058,8,4a9g160f148,5,149,47
33.058,8,4a9g160f149,5,150,45
30.551,7,4a9g160f150,5,151,43
27.113,7,4a9g160f151,5,152,40
24.722,7,4a9g160f152,5,153,38
23.005,6,4a9g160f153,5,154,36
21.938,6,4a9g160f154,5,155,34
19.644,6,4a9g160f155,5,156,32
18.261,6,4a9g160f156,5,157,30
15.027,5,4a9g160f157,5,158,25
13.027,5,4a9g160f158,5,159,20
10.96,4,4a9g160f159,5,160,18
9.369,4,4a9g160,5,161,16
10.334,4,4a10f161,5,162,20
14.566,5,4a10f162,5,163,27
16.451,5,4a10f163,5,164,30
13.299,5,4a9g164,5,165,25
11.108,4,4a9g165,5,166,20
10.361,4,4a9g166,5,167,18
8.688,4,4a9g167,5,168,18
10.262,4,4a9g168,5,169,20
11.91,4,4a9g169,5,170,22
14.655,5,4a9g170,5,171,27
49.43,9,4a9g160f51b37h171,5,172,79
47.986,9,4a9g160f51b37h172,5,173,77
45.957,9,4a9g160f51b37h173,5,174,74
43.804,9,4a9g160f51b37h174,5,175,72
41.002,9,4a9g160f51b37h175,5,176,72
39.935,8,4a9g160f51b37h176,5,177,70
38.802,8,4a9g160f51b37h177,5,178,67
37.876,8,4a9g160f51b37h178,5,179,65
36.589,8,4a9g160f51b37h179,5,180,62
35.514,8,4a9g160f51b37h180,5,181,60
34.094,8,4a9g160f51b37h181,5,182,58
32.154,8,4a9g160f51b37h182,5,183,56
45.944,9,4a9g74c70i183,5,184,58
43.985,9,4a9g74c70i184,5,185,56
40.753,9,4a9g74c70i185,5,186,53
39.293,8,4a9g74c70i186,5,187,51
36.506,8,4a9g74c70i187,5,188,49
35.488,8,4a9g74c70i188,5,189,47
31.703,7,4a9g74c70i189,5,190,45
27.075,7,4a9g74c70i190,5,191,43
24.845,7,4a9g74c70i191,5,192,40
22.551,6,4a9g74c70i192,5,193,38
19.387,6,4a9g74c70i193,5,194,36
18.506,6,4a9g74c70i194,5,195,34
16.155,5,4a9g74c70i195,5,196,32
14.113,5,4a9g74c70i196,5,197,30
12.354,5,4a9g74c70i197,5,198,27
8.157,4,5a0,6,1,13
4.747,3,5a1,6,2,11
3.627,2,5a2,6,3,8
2.602,2,5a3,6,4,6
1.437,2,5a4,6,5,4
0,0,5,6,6,0
1.525,2,5a6,6,7,4
2.32,2,5a7,6,8,6
3.235,2,5a8,6,9,8
4.438,3,5a9,6,10,11
5.593,3,5a10,6,11,13
6.603,3,5a11,6,12,16
7.686,3,5a12,6,13,18
8.672,4,5a13,6,14,20
9.56,4,5a14,6,15,22
10.44,4,5a15,6,16,25
11.582,4,5a16,6,17,27
12.627,5,5a17,6,18,30
14.207,5,5a18,6,19,32
15.128,5,5a19,6,20,34
15.948,5,5a20,6,21,36
16.743,5,5a21,6,22,38
17.65,5,5a22,6,23,40
19.168,6,5a23,6,24,43
20.603,6,5a24,6,25,45
21.41,6,5a25,6,26,47
22.354,6,5a26,6,27,49
24.009,7,5a27,6,28,51
25.661,7,5a28,6,29,53
26.698,7,5a29,6,30,56
28.669,7,5a30,6,31,58
29.779,7,5a31,6,32,60
36.969,8,5a9g160f51b32,6,33,62
35.948,8,5a9g160f51b33,6,34,60
33.949,8,5a9g160f51b34,6,35,58
32.346,8,5a9g160f51b35,6,36,56
30.308,7,5a9g160f51b36,6,37,53
29.249,7,5a9g160f51b37,6,38,51
27.762,7,5a9g160f51b38,6,39,49
26.394,7,5a9g160f51b39,6,40,47
25.577,7,5a9g160f51b40,6,41,45
24.568,7,5a9g160f51b41,6,42,43
23.774,6,5a9g160f51b42,6,43,40
22.457,6,5a9g160f51b43,6,44,38
21.015,6,5a9g160f51b44,6,45,36
19.402,6,5a9g160f51b45,6,46,34
18.451,6,5a9g160f51b46,6,47,32
17.213,5,5a9g160f51b47,6,48,30
15.795,5,5a9g160f51b48,6,49,27
14.829,5,5a9g160f51b49,6,50,25
13.661,5,5a9g160f51b50,6,51,22
12.731,5,5a9g160f51,6,52,20
11.448,4,5a11e53b52,6,53,20
8.156,4,5a11e53,6,54,18
9.229,4,5a12b54,6,55,20
10.175,4,5a12b55,6,56,22
10.061,4,5a10f56,6,57,20
10.047,4,5a10f76c57,6,58,20
11.263,4,5a10f76c57b58,6,59,22
12.67,5,5a10f76c57b59,6,60,25
13.847,5,5a10f76e60,6,61,27
14.939,5,5a10f76e60b61,6,62,30
15.249,5,5a9g63b62,6,63,25
12.363,5,5a9g63,6,64,22
16.309,5,5a9g63b64,6,65,25
17.952,5,5a9g63b65,6,66,27
19.991,6,5a9g63b66,6,67,30
21.418,6,5a9g63b67,6,68,32
27.422,7,5a9g63b68,6,69,34
11.599,4,5a9g74c69,6,70,25
9.932,4,5a9g74c70,6,71,22
8.751,4,5a9g74c71,6,72,20
7.498,3,5a9g74c72,6,73,18
6.739,3,5a9g74c73,6,74,16
5.857,3,5a9g74,6,75,13
6.753,3,5a9g74c75,6,76,16
7.439,3,5a10f76,6,77,16
8.371,4,5a10f76c77,6,78,18
10.932,4,5a10f76c78,6,79,22
11.543,4,5a10f79,6,80,22
13.368,5,5a10f79c80,6,81,25
16.738,5,5a18c81,6,82,34
17.845,5,5a18c82,6,83,36
18.751,6,5a18c83,6,84,38
20.11,6,5a18c84,6,85,40
21.038,6,5a18c85,6,86,43
22.601,6,5a18c86,6,87,45
24.055,7,5a18c87,6,88,47
24.897,7,5a18c88,6,89,49
26.346,7,5a18c89,6,90,51
19.178,6,5a9g97d90,6,91,36
18.368,6,5a9g97d91,6,92,34
17.195,5,5a9g97d92,6,93,32
15.561,5,5a9g97d93,6,94,30
14.228,5,5a9g97d94,6,95,27
13.192,5,5a9g97d95,6,96,25
12.021,5,5a9g97d96,6,97,22
10.989,4,5a9g97,6,98,20
11.917,4,5a9g97d98,6,99,22
12.965,5,5a9g97d99,6,100,25
14.191,5,5a9g97d100,6,101,27
15.864,5,5a9g160f102d101,6,102,27
14.964,5,5a9g160f102,6,103,25
15.861,5,5a9g160f102d103,6,104,27
16.579,5,5a9g160f102d104,6,105,30
14.37,5,5a11e106d105,6,106,32
13.536,5,5a11e106,6,107,30
15.11,5,5a11e106d107,6,108,32
16.122,5,5a11e106d108,6,109,34
17.246,5,5a11e106d109,6,110,36
17.688,5,5a18c81d110,6,111,36
17.639,5,5a18c81d111,6,112,36
18.882,6,5a18c81d112,6,113,38
20.361,6,5a18c81d113,6,114,40
23.123,6,5a18c81d114,6,115,43
25.873,7,5a18c81d115,6,116,45
27.24,7,5a18c81d116,6,117,47
29.251,7,5a18c81d117,6,118,49
31.071,7,5a18c81d118,6,119,51
32.524,8,5a18c81d119,6,120,53
34.672,8,5a18c81d120,6,121,56
35.913,8,5a18c81d121,6,122,58
37.994,8,5a18c81d122,6,123,60
39.411,8,5a18c81d123,6,124,62
26.194,7,5a18c88e124,6,125,51
24.161,7,5a11e125,6,126,45
21.356,6,5a11e126,6,127,43
19.53,6,5a11e127,6,128,40
18.774,6,5a11e128,6,129,38
17.249,5,5a11e129,6,130,36
16.296,5,5a11e130,6,131,34
14.818,5,5a11e131,6,132,32
12.603,5,5a11e132,6,133,27
10.746,4,5a11e133,6,134,25
9.984,4,5a11e134,6,135,22
9.007,4,5a11e135,6,136,20
7.407,3,5a11e136,6,137,18
8.463,4,5a10f76e137,6,138,18
9.416,4,5a10f76e138,6,139,20
10.893,4,5a10f76e139,6,140,22
11.737,4,5a10f76e140,6,141,25
14.808,5,5a10f76e141,6,142,30
16.01,5,5a10f76e142,6,143,32
17.758,5,5a10f76e143,6,144,34
20.149,6,5a10f76e144,6,145,36
39.835,8,5a9g160f145,6,146,51
36.592,8,5a9g160f146,6,147,49
35.231,8,5a9g160f147,6,148,47
33.621,8,5a9g160f148,6,149,45
31.621,7,5a9g160f149,6,150,43
29.114,7,5a9g160f150,6,151,40
25.676,7,5a9g160f151,6,152,38
23.285,6,5a9g160f152,6,153,36
21.568,6,5a9g160f153,6,154,34
20.501,6,5a9g160f154,6,155,32
18.207,6,5a9g160f155,6,156,30
16.824,5,5a9g160f156,6,157,27
13.59,5,5a9g160f157,6,158,22
11.59,4,5a9g160f158,6,159,18
9.523,4,5a9g160f159,6,160,16
7.932,3,5a9g160,6,161,13
8.897,4,5a10f161,6,162,18
13.129,5,5a10f162,6,163,25
15.014,5,5a10f163,6,164,27
11.862,4,5a9g164,6,165,22
9.671,4,5a9g165,6,166,18
8.924,4,5a9g166,6,167,16
7.251,3,5a9g167,6,168,16
8.825,4,5a9g168,6,169,18
10.473,4,5a9g169,6,170,20
13.218,5,5a9g170,6,171,25
47.993,9,5a9g160f51b37h171,6,172,77
46.549,9,5a9g160f51b37h172,6,173,74
44.52,9,5a9g160f51b37h173,6,174,72
42.367,9,5a9g160f51b37h174,6,175,72
39.565,8,5a9g160f51b37h175,6,176,70
38.498,8,5a9g160f51b37h176,6,177,67
37.365,8,5a9g160f51b37h177,6,178,65
36.439,8,5a9g160f51b37h178,6,179,62
35.152,8,5a9g160f51b37h179,6,180,60
34.077,8,5a9g160f51b37h180,6,181,58
32.657,8,5a9g160f51b37h181,6,182,56
30.717,7,5a9g160f51b37h182,6,183,53
44.507,9,5a9g74c70i183,6,184,56
42.548,9,5a9g74c70i184,6,185,53
39.316,8,5a9g74c70i185,6,186,51
37.856,8,5a9g74c70i186,6,187,49
35.069,8,5a9g74c70i187,6,188,47
34.051,8,5a9g74c70i188,6,189,45
30.266,7,5a9g74c70i189,6,190,43
25.638,7,5a9g74c70i190,6,191,40
23.408,6,5a9g74c70i191,6,192,38
21.114,6,5a9g74c70i192,6,193,36
17.95,5,5a9g74c70i193,6,194,34
17.069,5,5a9g74c70i194,6,195,32
14.718,5,5a9g74c70i195,6,196,30
12.676,5,5a9g74c70i196,6,197,27
10.917,4,5a9g74c70i197,6,198,25
9.682,4,6a0,7,1,16
6.272,3,6a1,7,2,13
5.152,3,6a2,7,3,11
4.127,3,6a3,7,4,8
2.962,2,6a4,7,5,6
1.525,2,6a5,7,6,4
0,0,6,7,7,0
0.795,2,6a7,7,8,4
1.71,2,6a8,7,9,6
2.913,2,6a9,7,10,8
4.068,3,6a10,7,11,11
5.078,3,6a11,7,12,13
6.161,3,6a12,7,13,16
7.147,3,6a13,7,14,18
8.035,4,6a14,7,15,20
8.915,4,6a15,7,16,22
10.057,4,6a16,7,17,25
11.102,4,6a17,7,18,27
12.682,5,6a18,7,19,30
13.603,5,6a19,7,20,32
14.423,5,6a20,7,21,34
15.218,5,6a21,7,22,36
16.125,5,6a22,7,23,38
17.643,5,6a23,7,24,40
19.078,6,6a24,7,25,43
19.885,6,6a25,7,26,45
20.829,6,6a26,7,27,47
22.484,6,6a27,7,28,49
24.136,7,6a28,7,29,51
25.173,7,6a29,7,30,53
27.144,7,6a30,7,31,56
28.254,7,6a31,7,32,58
35.444,8,6a9g160f51b32,7,33,60
34.423,8,6a9g160f51b33,7,34,58
32.424,8,6a9g160f51b34,7,35,56
30.821,7,6a9g160f51b35,7,36,53
28.783,7,6a9g160f51b36,7,37,51
27.724,7,6a9g160f51b37,7,38,49
26.237,7,6a9g160f51b38,7,39,47
24.869,7,6a9g160f51b39,7,40,45
24.052,7,6a9g160f51b40,7,41,43
23.043,6,6a9g160f51b41,7,42,40
22.249,6,6a9g160f51b42,7,43,38
20.932,6,6a9g160f51b43,7,44,36
19.49,6,6a9g160f51b44,7,45,34
17.877,5,6a9g160f51b45,7,46,32
16.926,5,6a9g160f51b46,7,47,30
15.688,5,6a9g160f51b47,7,48,27
14.27,5,6a9g160f51b48,7,49,25
13.304,5,6a9g160f51b49,7,50,22
12.136,5,6a9g160f51b50,7,51,20
11.206,4,6a9g160f51,7,52,18
9.923,4,6a11e53b52,7,53,18
6.631,3,6a11e53,7,54,16
7.704,3,6a12b54,7,55,18
8.65,4,6a12b55,7,56,20
8.536,4,6a10f56,7,57,18
8.522,4,6a10f76c57,7,58,18
9.738,4,6a10f76c57b58,7,59,20
11.145,4,6a10f76c57b59,7,60,22
12.322,5,6a10f76e60,7,61,25
13.414,5,6a10f76e60b61,7,62,27
13.724,5,6a9g63b62,7,63,22
10.838,4,6a9g63,7,64,20
14.784,5,6a9g63b64,7,65,22
16.427,5,6a9g63b65,7,66,25
18.466,6,6a9g63b66,7,67,27
19.893,6,6a9g63b67,7,68,30
25.897,7,6a9g63b68,7,69,32
10.074,4,6a9g74c69,7,70,22
8.407,4,6a9g74c70,7,71,20
7.226,3,6a9g74c71,7,72,18
5.973,3,6a9g74c72,7,73,16
5.214,3,6a9g74c73,7,74,13
4.332,3,6a9g74,7,75,11
5.228,3,6a9g74c75,7,76,13
5.914,3,6a10f76,7,77,13
6.846,3,6a10f76c77,7,78,16
9.407,4,6a10f76c78,7,79,20
10.018,4,6a10f79,7,80,20
11.843,4,6a10f79c80,7,81,22
15.213,5,6a18c81,7,82,32
16.32,5,6a18c82,7,83,34
17.226,5,6a18c83,7,84,36
18.585,6,6a18c84,7,85,38
19.513,6,6a18c85,7,86,40
21.076,6,6a18c86,7,87,43
22.53,6,6a18c87,7,88,45
23.372,6,6a18c88,7,89,47
24.821,7,6a18c89,7,90,49
17.653,5,6a9g97d90,7,91,34
16.843,5,6a9g97d91,7,92,32
15.67,5,6a9g97d92,7,93,30
14.036,5,6a9g97d93,7,94,27
12.703,5,6a9g97d94,7,95,25
11.667,4,6a9g97d95,7,96,22
10.496,4,6a9g97d96,7,97,20
9.464,4,6a9g97,7,98,18
10.392,4,6a9g97d98,7,99,20
11.44,4,6a9g97d99,7,100,22
12.666,5,6a9g97d100,7,101,25
14.339,5,6a9g160f102d101,7,102,25
13.439,5,6a9g160f102,7,103,22
14.336,5,6a9g160f102d103,7,104,25
15.054,5,6a9g160f102d104,7,105,27
12.845,5,6a11e106d105,7,106,30
12.011,5,6a11e106,7,107,27
13.585,5,6a11e106d107,7,108,30
14.597,5,6a11e106d108,7,109,32
15.721,5,6a11e106d109,7,110,34
16.163,5,6a18c81d110,7,111,34
16.114,5,6a18c81d111,7,112,34
17.357,5,6a18c81d112,7,113,36
18.836,6,6a18c81d113,7,114,38
21.598,6,6a18c81d114,7,115,40
24.348,7,6a18c81d115,7,116,43
25.715,7,6a18c81d116,7,117,45
27.726,7,6a18c81d117,7,118,47
29.546,7,6a18c81d118,7,119,49
30.999,7,6a18c81d119,7,120,51
33.147,8,6a18c81d120,7,121,53
34.388,8,6a18c81d121,7,122,56
36.469,8,6a18c81d122,7,123,58
37.886,8,6a18c81d123,7,124,60
24.669,7,6a18c88e124,7,125,49
22.636,6,6a11e125,7,126,43
19.831,6,6a11e126,7,127,40
18.005,6,6a11e127,7,128,38
17.249,5,6a11e128,7,129,36
15.724,5,6a11e129,7,130,34
14.771,5,6a11e130,7,131,32
13.293,5,6a11e131,7,132,30
11.078,4,6a11e132,7,133,25
9.221,4,6a11e133,7,134,22
8.459,4,6a11e134,7,135,20
7.482,3,6a11e135,7,136,18
5.882,3,6a11e136,7,137,16
6.938,3,6a10f76e137,7,138,16
7.891,3,6a10f76e138,7,139,18
9.368,4,6a10f76e139,7,140,20
10.212,4,6a10f76e140,7,141,22
13.283,5,6a10f76e141,7,142,27
14.485,5,6a10f76e142,7,143,30
16.233,5,6a10f76e143,7,144,32
18.624,6,6a10f76e144,7,145,34
38.31,8,6a9g160f145,7,146,49
35.067,8,6a9g160f146,7,147,47
33.706,8,6a9g160f147,7,148,45
32.096,8,6a9g160f148,7,149,43
30.096,7,6a9g160f149,7,150,40
27.589,7,6a9g160f150,7,151,38
24.151,7,6a9g160f151,7,152,36
21.76,6,6a9g160f152,7,153,34
20.043,6,6a9g160f153,7,154,32
18.976,6,6a9g160f154,7,155,30
16.682,5,6a9g160f155,7,156,27
15.299,5,6a9g160f156,7,157,25
12.065,5,6a9g160f157,7,158,20
10.065,4,6a9g160f158,7,159,16
7.998,3,6a9g160f159,7,160,13
6.407,3,6a9g160,7,161,11
7.372,3,6a10f161,7,162,16
11.604,4,6a10f162,7,163,22
13.489,5,6a10f163,7,164,25
10.337,4,6a9g164,7,165,20
8.146,4,6a9g165,7,166,16
7.399,3,6a9g166,7,167,13
5.726,3,6a9g167,7,168,13
7.3,3,6a9g168,7,169,16
8.948,4,6a9g169,7,170,18
11.693,4,6a9g170,7,171,22
46.468,9,6a9g160f51b37h171,7,172,74
45.024,9,6a9g160f51b37h172,7,173,72
42.995,9,6a9g160f51b37h173,7,174,72
40.842,9,6a9g160f51b37h174,7,175,70
38.04,8,6a9g160f51b37h175,7,176,67
36.973,8,6a9g160f51b37h176,7,177,65
35.84,8,6a9g160f51b37h177,7,178,62
34.914,8,6a9g160f51b37h178,7,179,60
33.627,8,6a9g160f51b37h179,7,180,58
32.552,8,6a9g160f51b37h180,7,181,56
31.132,7,6a9g160f51b37h181,7,182,53
29.192,7,6a9g160f51b37h182,7,183,51
42.982,9,6a9g74c70i183,7,184,53
41.023,9,6a9g74c70i184,7,185,51
37.791,8,6a9g74c70i185,7,186,49
36.331,8,6a9g74c70i186,7,187,47
33.544,8,6a9g74c70i187,7,188,45
32.526,8,6a9g74c70i188,7,189,43
28.741,7,6a9g74c70i189,7,190,40
24.113,7,6a9g74c70i190,7,191,38
21.883,6,6a9g74c70i191,7,192,36
19.589,6,6a9g74c70i192,7,193,34
16.425,5,6a9g74c70i193,7,194,32
15.544,5,6a9g74c70i194,7,195,30
13.193,5,6a9g74c70i195,7,196,27
11.151,4,6a9g74c70i196,7,197,25
9.392,4,6a9g74c70i197,7,198,22
10.477,4,7a0,8,1,18
7.067,3,7a1,8,2,16
5.947,3,7a2,8,3,13
4.922,3,7a3,8,4,11
3.757,2,7a4,8,5,8
2.32,2,7a5,8,6,6
0.795,2,7a6,8,7,4
0,0,7,8,8,0
0.915,2,7a8,8,9,4
2.118,2,7a9,8,10,6
3.273,2,7a10,8,11,8
4.283,3,7a11,8,12,11
5.366,3,7a12,8,13,13
6.352,3,7a13,8,14,16
7.24,3,7a14,8,15,18
8.12,4,7a15,8,16,20
9.262,4,7a16,8,17,22
10.307,4,7a17,8,18,25
11.887,4,7a18,8,19,27
12.808,5,7a19,8,20,30
13.628,5,7a20,8,21,32
14.423,5,7a21,8,22,34
15.33,5,7a22,8,23,36
16.848,5,7a23,8,24,38
18.283,6,7a24,8,25,40
19.09,6,7a25,8,26,43
20.034,6,7a26,8,27,45
21.689,6,7a27,8,28,47
23.341,6,7a28,8,29,49
24.378,7,7a29,8,30,51
26.349,7,7a30,8,31,53
27.459,7,7a31,8,32,56
34.649,8,7a9g160f51b32,8,33,58
33.628,8,7a9g160f51b33,8,34,56
31.629,7,7a9g160f51b34,8,35,53
